"BlockID","SiteID","FragSize","SizeClass","ForestProp1km","FragRatio1km","Hunted","BrowseProb","ScatPredict","PointID","Latitude","Longitude","CornerFlagged","Year","SurveyDate","Soil","Rock","Fern","Herbaceous","Coniferous","Deciduous","Moss","Laurel","Tree","TreeGenus","TreeSpecies","TreeFamily","DBH","Height","Branches1_2m","Dead"
"BL","RVM","149.483","medium","0.655","3.4","yes","0.193","0.032","BL_RVM_8_1","41.837917","-72.435394",NA,"2017","2017-08-03",NA,NA,NA,NA,NA,NA,NA,NA,"Betula lenta","Betula","lenta","Betulaceae","1.15",NA,"yes",NA
"BL","RVM","149.483","medium","0.655","3.4","yes","0.193","0.032","BL_RVM_8_1","41.837917","-72.435394",NA,"2017","2017-08-03",NA,NA,NA,NA,NA,NA,NA,NA,"Betula lenta","Betula","lenta","Betulaceae","5.70",NA,"no",NA
"BL","RVM","149.483","medium","0.655","3.4","yes","0.193","0.032","BL_RVM_8_1","41.837917","-72.435394",NA,"2017","2017-08-03",NA,NA,NA,NA,NA,NA,NA,NA,"Betula lenta","Betula","lenta","Betulaceae","1.60",NA,"yes",NA
"BL","RVM","149.483","medium","0.655","3.4","yes","0.193","0.032","BL_RVM_8_1","41.837917","-72.435394",NA,"2017","2017-08-03",NA,NA,NA,NA,NA,NA,NA,NA,"Betula lenta","Betula","lenta","Betulaceae","1.50",NA,"yes",NA
"BL","RVM","149.483","medium","0.655","3.4","yes","0.193","0.032","BL_RVM_8_1","41.837917","-72.435394",NA,"2017","2017-08-03",NA,NA,NA,NA,NA,NA,NA,NA,"Betula lenta","Betula","lenta","Betulaceae","1.85",NA,"yes",NA
"BL","RVM","149.483","medium","0.655","3.4","yes","0.193","0.032","BL_RVM_8_1","41.837917","-72.435394",NA,"2017","2017-08-03",NA,NA,NA,NA,NA,NA,NA,NA,"Betula lenta","Betula","lenta","Betulaceae","4.05",NA,"yes",NA
"BL","RVM","149.483","medium","0.655","3.4","yes","0.193","0.032","BL_RVM_8_1","41.837917","-72.435394",NA,"2017","2017-08-03",NA,NA,NA,NA,NA,NA,NA,NA,"Acer rubrum","Acer","rubrum","Aceraceae","2.20",NA,"no",NA
"BL","RVM","149.483","medium","0.655","3.4","yes","0.193","0.032","BL_RVM_8_1","41.837917","-72.435394",NA,"2017","2017-08-03",NA,NA,NA,NA,NA,NA,NA,NA,"Quercus rubra","Quercus","rubra","Fagaceae","46.95",NA,"no",NA
"BL","RVM","149.483","medium","0.655","3.4","yes","0.193","0.032","BL_RVM_8_1","41.837917","-72.435394",NA,"2017","2017-08-03",NA,NA,NA,NA,NA,NA,NA,NA,"Betula lenta","Betula","lenta","Betulaceae","14.90",NA,"no",NA
"BL","RVM","149.483","medium","0.655","3.4","yes","0.193","0.032","BL_RVM_8_1","41.837917","-72.435394",NA,"2017","2017-08-03",NA,NA,NA,NA,NA,NA,NA,NA,"Betula lenta","Betula","lenta","Betulaceae","19.70",NA,"yes",NA
"BL","RVM","149.483","medium","0.655","3.4","yes","0.193","0.032","BL_RVM_8_1","41.837917","-72.435394",NA,"2017","2017-08-03",NA,NA,NA,NA,NA,NA,NA,NA,"Betula lenta","Betula","lenta","Betulaceae","14.50",NA,"no",NA
"BL","RVM","149.483","medium","0.655","3.4","yes","0.193","0.032","BL_RVM_8_1","41.837917","-72.435394",NA,"2017","2017-08-03",NA,NA,NA,NA,NA,NA,NA,NA,"Quercus alba","Quercus","alba","Fagaceae","21.70",NA,"yes",NA
"BL","RVM","149.483","medium","0.655","3.4","yes","0.193","0.032","BL_RVM_8_1","41.837917","-72.435394",NA,"2017","2017-08-03",NA,NA,NA,NA,NA,NA,NA,NA,"Betula lenta","Betula","lenta","Betulaceae","28.50",NA,"no",NA
"BL","RVM","149.483","medium","0.655","3.4","yes","0.193","0.032","BL_RVM_12_1","41.842045","-72.436195",NA,"2017","2017-08-03",NA,NA,NA,NA,NA,NA,NA,NA,"Kalmia latifolia","Kalmia","latifolia","Ericaceae","2.15",NA,"yes",NA
"BL","RVM","149.483","medium","0.655","3.4","yes","0.193","0.032","BL_RVM_12_1","41.842045","-72.436195",NA,"2017","2017-08-03",NA,NA,NA,NA,NA,NA,NA,NA,"Kalmia latifolia","Kalmia","latifolia","Ericaceae","0.80",NA,"yes",NA
"BL","RVM","149.483","medium","0.655","3.4","yes","0.193","0.032","BL_RVM_12_1","41.842045","-72.436195",NA,"2017","2017-08-03",NA,NA,NA,NA,NA,NA,NA,NA,"Kalmia latifolia","Kalmia","latifolia","Ericaceae","1.00",NA,"yes",NA
"BL","RVM","149.483","medium","0.655","3.4","yes","0.193","0.032","BL_RVM_12_1","41.842045","-72.436195",NA,"2017","2017-08-03",NA,NA,NA,NA,NA,NA,NA,NA,"Kalmia latifolia","Kalmia","latifolia","Ericaceae","0.40",NA,"yes",NA
"BL","RVM","149.483","medium","0.655","3.4","yes","0.193","0.032","BL_RVM_12_1","41.842045","-72.436195",NA,"2017","2017-08-03",NA,NA,NA,NA,NA,NA,NA,NA,"Kalmia latifolia","Kalmia","latifolia","Ericaceae","0.40",NA,"yes",NA
"BL","RVM","149.483","medium","0.655","3.4","yes","0.193","0.032","BL_RVM_12_1","41.842045","-72.436195",NA,"2017","2017-08-03",NA,NA,NA,NA,NA,NA,NA,NA,"Kalmia latifolia","Kalmia","latifolia","Ericaceae","1.40",NA,"yes",NA
"BL","RVM","149.483","medium","0.655","3.4","yes","0.193","0.032","BL_RVM_12_1","41.842045","-72.436195",NA,"2017","2017-08-03",NA,NA,NA,NA,NA,NA,NA,NA,"Kalmia latifolia","Kalmia","latifolia","Ericaceae","6.30",NA,"no",NA
"BL","RVM","149.483","medium","0.655","3.4","yes","0.193","0.032","BL_RVM_12_1","41.842045","-72.436195",NA,"2017","2017-08-03",NA,NA,NA,NA,NA,NA,NA,NA,"Kalmia latifolia","Kalmia","latifolia","Ericaceae","4.10",NA,"yes",NA
"BL","RVM","149.483","medium","0.655","3.4","yes","0.193","0.032","BL_RVM_12_1","41.842045","-72.436195",NA,"2017","2017-08-03",NA,NA,NA,NA,NA,NA,NA,NA,"Kalmia latifolia","Kalmia","latifolia","Ericaceae","3.10",NA,"no",NA
"BL","RVM","149.483","medium","0.655","3.4","yes","0.193","0.032","BL_RVM_12_1","41.842045","-72.436195",NA,"2017","2017-08-03",NA,NA,NA,NA,NA,NA,NA,NA,"Kalmia latifolia","Kalmia","latifolia","Ericaceae","3.50",NA,"yes",NA
"BL","RVM","149.483","medium","0.655","3.4","yes","0.193","0.032","BL_RVM_12_1","41.842045","-72.436195",NA,"2017","2017-08-03",NA,NA,NA,NA,NA,NA,NA,NA,"Kalmia latifolia","Kalmia","latifolia","Ericaceae","2.60",NA,"yes",NA
"BL","RVM","149.483","medium","0.655","3.4","yes","0.193","0.032","BL_RVM_12_1","41.842045","-72.436195",NA,"2017","2017-08-03",NA,NA,NA,NA,NA,NA,NA,NA,"Kalmia latifolia","Kalmia","latifolia","Ericaceae","1.15",NA,"yes",NA
"BL","RVM","149.483","medium","0.655","3.4","yes","0.193","0.032","BL_RVM_12_1","41.842045","-72.436195",NA,"2017","2017-08-03",NA,NA,NA,NA,NA,NA,NA,NA,"Kalmia latifolia","Kalmia","latifolia","Ericaceae","0.80",NA,"yes",NA
"BL","RVM","149.483","medium","0.655","3.4","yes","0.193","0.032","BL_RVM_12_1","41.842045","-72.436195",NA,"2017","2017-08-03",NA,NA,NA,NA,NA,NA,NA,NA,"Quercus rubra","Quercus","rubra","Fagaceae","36.20",NA,"no",NA
"BL","RVM","149.483","medium","0.655","3.4","yes","0.193","0.032","BL_RVM_12_1","41.842045","-72.436195",NA,"2017","2017-08-03",NA,NA,NA,NA,NA,NA,NA,NA,"Kalmia latifolia","Kalmia","latifolia","Ericaceae","7.85",NA,"yes",NA
"BL","RVM","149.483","medium","0.655","3.4","yes","0.193","0.032","BL_RVM_12_1","41.842045","-72.436195",NA,"2017","2017-08-03",NA,NA,NA,NA,NA,NA,NA,NA,"Acer rubrum","Acer","rubrum","Aceraceae","25.30",NA,"no",NA
"BL","RVM","149.483","medium","0.655","3.4","yes","0.193","0.032","BL_RVM_12_1","41.842045","-72.436195",NA,"2017","2017-08-03",NA,NA,NA,NA,NA,NA,NA,NA,"Quercus rubra","Quercus","rubra","Fagaceae","34.60",NA,"no",NA
"BL","RVM","149.483","medium","0.655","3.4","yes","0.193","0.032","BL_RVM_12_1","41.842045","-72.436195",NA,"2017","2017-08-03",NA,NA,NA,NA,NA,NA,NA,NA,"Quercus rubra","Quercus","rubra","Fagaceae","51.60",NA,"no",NA
"BL","RVM","149.483","medium","0.655","3.4","yes","0.193","0.032","BL_RVM_12_1","41.842045","-72.436195",NA,"2017","2017-08-03",NA,NA,NA,NA,NA,NA,NA,NA,"Kalmia latifolia","Kalmia","latifolia","Ericaceae","2.90",NA,"yes",NA
"BL","RVM","149.483","medium","0.655","3.4","yes","0.193","0.032","BL_RVM_12_1","41.842045","-72.436195",NA,"2017","2017-08-03",NA,NA,NA,NA,NA,NA,NA,NA,"Kalmia latifolia","Kalmia","latifolia","Ericaceae","3.20",NA,"no",NA
"BL","RVM","149.483","medium","0.655","3.4","yes","0.193","0.032","BL_RVM_12_1","41.842045","-72.436195",NA,"2017","2017-08-03",NA,NA,NA,NA,NA,NA,NA,NA,"Kalmia latifolia","Kalmia","latifolia","Ericaceae",NA,"1.30","yes",NA
"BL","RVM","149.483","medium","0.655","3.4","yes","0.193","0.032","BL_RVM_12_2","41.842045","-72.436195",NA,"2017","2017-08-03",NA,NA,NA,NA,NA,NA,NA,NA,"Kalmia latifolia","Kalmia","latifolia","Ericaceae","0.90",NA,"yes",NA
"BL","RVM","149.483","medium","0.655","3.4","yes","0.193","0.032","BL_RVM_12_2","41.842045","-72.436195",NA,"2017","2017-08-03",NA,NA,NA,NA,NA,NA,NA,NA,"Quercus rubra","Quercus","rubra","Fagaceae","5.75",NA,"no",NA
"BL","RVM","149.483","medium","0.655","3.4","yes","0.193","0.032","BL_RVM_12_2","41.842045","-72.436195",NA,"2017","2017-08-03",NA,NA,NA,NA,NA,NA,NA,NA,"Kalmia latifolia","Kalmia","latifolia","Ericaceae","1.40",NA,"yes",NA
"BL","RVM","149.483","medium","0.655","3.4","yes","0.193","0.032","BL_RVM_12_2","41.842045","-72.436195",NA,"2017","2017-08-03",NA,NA,NA,NA,NA,NA,NA,NA,"Kalmia latifolia","Kalmia","latifolia","Ericaceae","1.00",NA,"yes",NA
"BL","RVM","149.483","medium","0.655","3.4","yes","0.193","0.032","BL_RVM_12_2","41.842045","-72.436195",NA,"2017","2017-08-03",NA,NA,NA,NA,NA,NA,NA,NA,"Kalmia latifolia","Kalmia","latifolia","Ericaceae","1.35",NA,"yes",NA
"BL","RVM","149.483","medium","0.655","3.4","yes","0.193","0.032","BL_RVM_12_2","41.842045","-72.436195",NA,"2017","2017-08-03",NA,NA,NA,NA,NA,NA,NA,NA,"Kalmia latifolia","Kalmia","latifolia","Ericaceae","0.50",NA,"yes",NA
"BL","RVM","149.483","medium","0.655","3.4","yes","0.193","0.032","BL_RVM_12_2","41.842045","-72.436195",NA,"2017","2017-08-03",NA,NA,NA,NA,NA,NA,NA,NA,"Kalmia latifolia","Kalmia","latifolia","Ericaceae","2.85",NA,"yes",NA
"BL","RVM","149.483","medium","0.655","3.4","yes","0.193","0.032","BL_RVM_12_2","41.842045","-72.436195",NA,"2017","2017-08-03",NA,NA,NA,NA,NA,NA,NA,NA,"Kalmia latifolia","Kalmia","latifolia","Ericaceae","2.30",NA,"yes",NA
"BL","RVM","149.483","medium","0.655","3.4","yes","0.193","0.032","BL_RVM_12_2","41.842045","-72.436195",NA,"2017","2017-08-03",NA,NA,NA,NA,NA,NA,NA,NA,"Kalmia latifolia","Kalmia","latifolia","Ericaceae","3.10",NA,"yes",NA
"BL","RVM","149.483","medium","0.655","3.4","yes","0.193","0.032","BL_RVM_12_2","41.842045","-72.436195",NA,"2017","2017-08-03",NA,NA,NA,NA,NA,NA,NA,NA,"Acer rubrum","Acer","rubrum","Aceraceae","24.10",NA,"no",NA
"BL","RVM","149.483","medium","0.655","3.4","yes","0.193","0.032","BL_RVM_12_2","41.842045","-72.436195",NA,"2017","2017-08-03",NA,NA,NA,NA,NA,NA,NA,NA,"Acer rubrum","Acer","rubrum","Aceraceae","14.30",NA,"no",NA
"BL","RVM","149.483","medium","0.655","3.4","yes","0.193","0.032","BL_RVM_12_2","41.842045","-72.436195",NA,"2017","2017-08-03",NA,NA,NA,NA,NA,NA,NA,NA,"Kalmia latifolia","Kalmia","latifolia","Ericaceae","2.50",NA,"yes",NA
"BL","RVM","149.483","medium","0.655","3.4","yes","0.193","0.032","BL_RVM_12_2","41.842045","-72.436195",NA,"2017","2017-08-03",NA,NA,NA,NA,NA,NA,NA,NA,"Kalmia latifolia","Kalmia","latifolia","Ericaceae","3.00",NA,"yes",NA
"BL","RVM","149.483","medium","0.655","3.4","yes","0.193","0.032","BL_RVM_12_2","41.842045","-72.436195",NA,"2017","2017-08-03",NA,NA,NA,NA,NA,NA,NA,NA,"Kalmia latifolia","Kalmia","latifolia","Ericaceae","6.15",NA,"yes",NA
"BL","RVM","149.483","medium","0.655","3.4","yes","0.193","0.032","BL_RVM_12_2","41.842045","-72.436195",NA,"2017","2017-08-03",NA,NA,NA,NA,NA,NA,NA,NA,"Quercus rubra","Quercus","rubra","Fagaceae","35.90",NA,"no",NA
"BL","RVM","149.483","medium","0.655","3.4","yes","0.193","0.032","BL_RVM_12_2","41.842045","-72.436195",NA,"2017","2017-08-03",NA,NA,NA,NA,NA,NA,NA,NA,"Kalmia latifolia","Kalmia","latifolia","Ericaceae","4.15",NA,"no",NA
"BL","RVM","149.483","medium","0.655","3.4","yes","0.193","0.032","BL_RVM_12_2","41.842045","-72.436195",NA,"2017","2017-08-03",NA,NA,NA,NA,NA,NA,NA,NA,"Kalmia latifolia","Kalmia","latifolia","Ericaceae","5.75",NA,"yes",NA
"BL","RVM","149.483","medium","0.655","3.4","yes","0.193","0.032","BL_RVM_12_2","41.842045","-72.436195",NA,"2017","2017-08-03",NA,NA,NA,NA,NA,NA,NA,NA,"Kalmia latifolia","Kalmia","latifolia","Ericaceae","4.00",NA,"no",NA
"BL","RVM","149.483","medium","0.655","3.4","yes","0.193","0.032","BL_RVM_12_2","41.842045","-72.436195",NA,"2017","2017-08-03",NA,NA,NA,NA,NA,NA,NA,NA,"Kalmia latifolia","Kalmia","latifolia","Ericaceae","4.05",NA,"no",NA
"BL","RVM","149.483","medium","0.655","3.4","yes","0.193","0.032","BL_RVM_12_2","41.842045","-72.436195",NA,"2017","2017-08-03",NA,NA,NA,NA,NA,NA,NA,NA,"Kalmia latifolia","Kalmia","latifolia","Ericaceae","2.55",NA,"yes",NA
"BL","RVM","149.483","medium","0.655","3.4","yes","0.193","0.032","BL_RVM_12_2","41.842045","-72.436195",NA,"2017","2017-08-03",NA,NA,NA,NA,NA,NA,NA,NA,"Kalmia latifolia","Kalmia","latifolia","Ericaceae","5.00",NA,"yes",NA
"BL","RVM","149.483","medium","0.655","3.4","yes","0.193","0.032","BL_RVM_12_2","41.842045","-72.436195",NA,"2017","2017-08-03",NA,NA,NA,NA,NA,NA,NA,NA,"Acer rubrum","Acer","rubrum","Aceraceae","11.40",NA,"no",NA
"BL","RVM","149.483","medium","0.655","3.4","yes","0.193","0.032","BL_RVM_12_2","41.842045","-72.436195",NA,"2017","2017-08-03",NA,NA,NA,NA,NA,NA,NA,NA,"Kalmia latifolia","Kalmia","latifolia","Ericaceae","2.40",NA,"yes",NA
"BL","RVM","149.483","medium","0.655","3.4","yes","0.193","0.032","BL_RVM_12_2","41.842045","-72.436195",NA,"2017","2017-08-03",NA,NA,NA,NA,NA,NA,NA,NA,"Acer rubrum","Acer","rubrum","Aceraceae","9.80",NA,"no",NA
"BL","RVM","149.483","medium","0.655","3.4","yes","0.193","0.032","BL_RVM_12_2","41.842045","-72.436195",NA,"2017","2017-08-03",NA,NA,NA,NA,NA,NA,NA,NA,"Kalmia latifolia","Kalmia","latifolia","Ericaceae","3.50",NA,"yes",NA
"BL","RVM","149.483","medium","0.655","3.4","yes","0.193","0.032","BL_RVM_12_2","41.842045","-72.436195",NA,"2017","2017-08-03",NA,NA,NA,NA,NA,NA,NA,NA,"Quercus alba","Quercus","alba","Fagaceae","20.20",NA,"no",NA
"BL","RVM","149.483","medium","0.655","3.4","yes","0.193","0.032","BL_RVM_12_2","41.842045","-72.436195",NA,"2017","2017-08-03",NA,NA,NA,NA,NA,NA,NA,NA,"Kalmia latifolia","Kalmia","latifolia","Ericaceae","4.90",NA,"yes",NA
"BL","RVM","149.483","medium","0.655","3.4","yes","0.193","0.032","BL_RVM_12_2","41.842045","-72.436195",NA,"2017","2017-08-03",NA,NA,NA,NA,NA,NA,NA,NA,"Kalmia latifolia","Kalmia","latifolia","Ericaceae","6.30",NA,"yes",NA
"BL","RVM","149.483","medium","0.655","3.4","yes","0.193","0.032","BL_RVM_12_2","41.842045","-72.436195",NA,"2017","2017-08-03",NA,NA,NA,NA,NA,NA,NA,NA,"Kalmia latifolia","Kalmia","latifolia","Ericaceae","2.90",NA,"yes",NA
"BL","RVM","149.483","medium","0.655","3.4","yes","0.193","0.032","BL_RVM_12_2","41.842045","-72.436195",NA,"2017","2017-08-03",NA,NA,NA,NA,NA,NA,NA,NA,"Kalmia latifolia","Kalmia","latifolia","Ericaceae","3.80",NA,"yes",NA
"BL","RVM","149.483","medium","0.655","3.4","yes","0.193","0.032","BL_RVM_12_2","41.842045","-72.436195",NA,"2017","2017-08-03",NA,NA,NA,NA,NA,NA,NA,NA,"Kalmia latifolia","Kalmia","latifolia","Ericaceae","5.25",NA,"yes",NA
"BL","RVM","149.483","medium","0.655","3.4","yes","0.193","0.032","BL_RVM_12_2","41.842045","-72.436195",NA,"2017","2017-08-03",NA,NA,NA,NA,NA,NA,NA,NA,"Kalmia latifolia","Kalmia","latifolia","Ericaceae","2.60",NA,"yes",NA
"BL","RVM","149.483","medium","0.655","3.4","yes","0.193","0.032","BL_RVM_12_2","41.842045","-72.436195",NA,"2017","2017-08-03",NA,NA,NA,NA,NA,NA,NA,NA,"Kalmia latifolia","Kalmia","latifolia","Ericaceae","1.20",NA,"yes",NA
"BL","RVM","149.483","medium","0.655","3.4","yes","0.193","0.032","BL_RVM_12_2","41.842045","-72.436195",NA,"2017","2017-08-03",NA,NA,NA,NA,NA,NA,NA,NA,"Kalmia latifolia","Kalmia","latifolia","Ericaceae","2.20",NA,"yes",NA
"BL","RVM","149.483","medium","0.655","3.4","yes","0.193","0.032","BL_RVM_12_2","41.842045","-72.436195",NA,"2017","2017-08-03",NA,NA,NA,NA,NA,NA,NA,NA,"Kalmia latifolia","Kalmia","latifolia","Ericaceae","0.50",NA,"yes",NA
"BL","RVM","149.483","medium","0.655","3.4","yes","0.193","0.032","BL_RVM_12_2","41.842045","-72.436195",NA,"2017","2017-08-03",NA,NA,NA,NA,NA,NA,NA,NA,"Kalmia latifolia","Kalmia","latifolia","Ericaceae","2.60",NA,"yes",NA
"BL","RVM","149.483","medium","0.655","3.4","yes","0.193","0.032","BL_RVM_12_2","41.842045","-72.436195",NA,"2017","2017-08-03",NA,NA,NA,NA,NA,NA,NA,NA,"Kalmia latifolia","Kalmia","latifolia","Ericaceae","2.75",NA,"yes",NA
"BL","RVM","149.483","medium","0.655","3.4","yes","0.193","0.032","BL_RVM_12_2","41.842045","-72.436195",NA,"2017","2017-08-03",NA,NA,NA,NA,NA,NA,NA,NA,"Kalmia latifolia","Kalmia","latifolia","Ericaceae","2.95",NA,"no",NA
"BL","RVM","149.483","medium","0.655","3.4","yes","0.193","0.032","BL_RVM_12_2","41.842045","-72.436195",NA,"2017","2017-08-03",NA,NA,NA,NA,NA,NA,NA,NA,"Kalmia latifolia","Kalmia","latifolia","Ericaceae","3.50",NA,"yes",NA
"BL","RVM","149.483","medium","0.655","3.4","yes","0.193","0.032","BL_RVM_12_2","41.842045","-72.436195",NA,"2017","2017-08-03",NA,NA,NA,NA,NA,NA,NA,NA,"Kalmia latifolia","Kalmia","latifolia","Ericaceae","3.10",NA,"no",NA
"BL","RVM","149.483","medium","0.655","3.4","yes","0.193","0.032","BL_RVM_12_2","41.842045","-72.436195",NA,"2017","2017-08-03",NA,NA,NA,NA,NA,NA,NA,NA,"Kalmia latifolia","Kalmia","latifolia","Ericaceae","1.15",NA,"yes",NA
"BL","RVM","149.483","medium","0.655","3.4","yes","0.193","0.032","BL_RVM_12_2","41.842045","-72.436195",NA,"2017","2017-08-03",NA,NA,NA,NA,NA,NA,NA,NA,"Kalmia latifolia","Kalmia","latifolia","Ericaceae","2.20",NA,"yes",NA
"BL","RVM","149.483","medium","0.655","3.4","yes","0.193","0.032","BL_RVM_12_2","41.842045","-72.436195",NA,"2017","2017-08-03",NA,NA,NA,NA,NA,NA,NA,NA,"Kalmia latifolia","Kalmia","latifolia","Ericaceae","4.05",NA,"yes",NA
"BL","RVM","149.483","medium","0.655","3.4","yes","0.193","0.032","BL_RVM_12_2","41.842045","-72.436195",NA,"2017","2017-08-03",NA,NA,NA,NA,NA,NA,NA,NA,"Kalmia latifolia","Kalmia","latifolia","Ericaceae","4.90",NA,"yes",NA
"BL","RVM","149.483","medium","0.655","3.4","yes","0.193","0.032","BL_RVM_12_2","41.842045","-72.436195",NA,"2017","2017-08-03",NA,NA,NA,NA,NA,NA,NA,NA,"Kalmia latifolia","Kalmia","latifolia","Ericaceae","3.60",NA,"no",NA
"BL","RVM","149.483","medium","0.655","3.4","yes","0.193","0.032","BL_RVM_12_2","41.842045","-72.436195",NA,"2017","2017-08-03",NA,NA,NA,NA,NA,NA,NA,NA,"Kalmia latifolia","Kalmia","latifolia","Ericaceae","2.90",NA,"no",NA
"BL","RVM","149.483","medium","0.655","3.4","yes","0.193","0.032","BL_RVM_12_2","41.842045","-72.436195",NA,"2017","2017-08-03",NA,NA,NA,NA,NA,NA,NA,NA,"Kalmia latifolia","Kalmia","latifolia","Ericaceae","4.40",NA,"no",NA
"BL","RVM","149.483","medium","0.655","3.4","yes","0.193","0.032","BL_RVM_12_2","41.842045","-72.436195",NA,"2017","2017-08-03",NA,NA,NA,NA,NA,NA,NA,NA,"Kalmia latifolia","Kalmia","latifolia","Ericaceae","3.20",NA,"no",NA
"BL","RVM","149.483","medium","0.655","3.4","yes","0.193","0.032","BL_RVM_12_2","41.842045","-72.436195",NA,"2017","2017-08-03",NA,NA,NA,NA,NA,NA,NA,NA,"Kalmia latifolia","Kalmia","latifolia","Ericaceae","4.80",NA,"yes",NA
"BL","RVM","149.483","medium","0.655","3.4","yes","0.193","0.032","BL_RVM_12_2","41.842045","-72.436195",NA,"2017","2017-08-03",NA,NA,NA,NA,NA,NA,NA,NA,"Kalmia latifolia","Kalmia","latifolia","Ericaceae",NA,"1.54","yes",NA
"BL","RVM","149.483","medium","0.655","3.4","yes","0.193","0.032","BL_RVM_12_2","41.842045","-72.436195",NA,"2017","2017-08-03",NA,NA,NA,NA,NA,NA,NA,NA,"Kalmia latifolia","Kalmia","latifolia","Ericaceae","0.60",NA,"yes",NA
"BL","RVM","149.483","medium","0.655","3.4","yes","0.193","0.032","BL_RVM_12_2","41.842045","-72.436195",NA,"2017","2017-08-03",NA,NA,NA,NA,NA,NA,NA,NA,"Kalmia latifolia","Kalmia","latifolia","Ericaceae","0.70",NA,"yes",NA
"BL","RVM","149.483","medium","0.655","3.4","yes","0.193","0.032","BL_RVM_12_2","41.842045","-72.436195",NA,"2017","2017-08-03",NA,NA,NA,NA,NA,NA,NA,NA,"Kalmia latifolia","Kalmia","latifolia","Ericaceae","0.40",NA,"yes",NA
"BL","RVM","149.483","medium","0.655","3.4","yes","0.193","0.032","BL_RVM_12_2","41.842045","-72.436195",NA,"2017","2017-08-03",NA,NA,NA,NA,NA,NA,NA,NA,"Kalmia latifolia","Kalmia","latifolia","Ericaceae","0.70",NA,"yes",NA
"BL","RVM","149.483","medium","0.655","3.4","yes","0.193","0.032","BL_RVM_12_2","41.842045","-72.436195",NA,"2017","2017-08-03",NA,NA,NA,NA,NA,NA,NA,NA,"Kalmia latifolia","Kalmia","latifolia","Ericaceae","2.60",NA,"yes",NA
"BL","RVM","149.483","medium","0.655","3.4","yes","0.193","0.032","BL_RVM_12_2","41.842045","-72.436195",NA,"2017","2017-08-03",NA,NA,NA,NA,NA,NA,NA,NA,"Kalmia latifolia","Kalmia","latifolia","Ericaceae","1.95",NA,"yes",NA
"BL","RVM","149.483","medium","0.655","3.4","yes","0.193","0.032","BL_RVM_12_2","41.842045","-72.436195",NA,"2017","2017-08-03",NA,NA,NA,NA,NA,NA,NA,NA,"Kalmia latifolia","Kalmia","latifolia","Ericaceae","2.45",NA,"yes",NA
"BL","RVM","149.483","medium","0.655","3.4","yes","0.193","0.032","BL_RVM_12_2","41.842045","-72.436195",NA,"2017","2017-08-03",NA,NA,NA,NA,NA,NA,NA,NA,"Kalmia latifolia","Kalmia","latifolia","Ericaceae","2.95",NA,"yes",NA
"BL","RVM","149.483","medium","0.655","3.4","yes","0.193","0.032","BL_RVM_12_2","41.842045","-72.436195",NA,"2017","2017-08-03",NA,NA,NA,NA,NA,NA,NA,NA,"Kalmia latifolia","Kalmia","latifolia","Ericaceae","3.30",NA,"yes",NA
"BL","RVM","149.483","medium","0.655","3.4","yes","0.193","0.032","BL_RVM_12_2","41.842045","-72.436195",NA,"2017","2017-08-03",NA,NA,NA,NA,NA,NA,NA,NA,"Kalmia latifolia","Kalmia","latifolia","Ericaceae","1.30",NA,"yes",NA
"BL","RVM","149.483","medium","0.655","3.4","yes","0.193","0.032","BL_RVM_12_2","41.842045","-72.436195",NA,"2017","2017-08-03",NA,NA,NA,NA,NA,NA,NA,NA,"Kalmia latifolia","Kalmia","latifolia","Ericaceae","2.40",NA,"yes",NA
"BL","RVM","149.483","medium","0.655","3.4","yes","0.193","0.032","BL_RVM_12_2","41.842045","-72.436195",NA,"2017","2017-08-03",NA,NA,NA,NA,NA,NA,NA,NA,"Kalmia latifolia","Kalmia","latifolia","Ericaceae","1.10",NA,"yes",NA
"BL","RVM","149.483","medium","0.655","3.4","yes","0.193","0.032","BL_RVM_12_2","41.842045","-72.436195",NA,"2017","2017-08-03",NA,NA,NA,NA,NA,NA,NA,NA,"Kalmia latifolia","Kalmia","latifolia","Ericaceae","2.70",NA,"yes",NA
"BL","RVM","149.483","medium","0.655","3.4","yes","0.193","0.032","BL_RVM_12_2","41.842045","-72.436195",NA,"2017","2017-08-03",NA,NA,NA,NA,NA,NA,NA,NA,"Kalmia latifolia","Kalmia","latifolia","Ericaceae","1.80",NA,"yes",NA
"BL","RVM","149.483","medium","0.655","3.4","yes","0.193","0.032","BL_RVM_12_2","41.842045","-72.436195",NA,"2017","2017-08-03",NA,NA,NA,NA,NA,NA,NA,NA,"Kalmia latifolia","Kalmia","latifolia","Ericaceae","1.90",NA,"yes",NA
"BL","RVM","149.483","medium","0.655","3.4","yes","0.193","0.032","BL_RVM_12_2","41.842045","-72.436195",NA,"2017","2017-08-03",NA,NA,NA,NA,NA,NA,NA,NA,"Kalmia latifolia","Kalmia","latifolia","Ericaceae","1.20",NA,"yes",NA
"BL","RVM","149.483","medium","0.655","3.4","yes","0.193","0.032","BL_RVM_12_2","41.842045","-72.436195",NA,"2017","2017-08-03",NA,NA,NA,NA,NA,NA,NA,NA,"Kalmia latifolia","Kalmia","latifolia","Ericaceae","1.65",NA,"yes",NA
"BL","RVS","12.821","small","0.59","1.566","yes","0.177","0.019","BL_RVS_6_2","41.846069","-72.430473",NA,"2017","2017-08-04",NA,NA,NA,NA,NA,NA,NA,NA,"Betula alleghaniensis","Betula","alleghaniensis","Betulaceae","32.60",NA,"no",NA
